STATION,ELEVATION,LATITUDE,LONGITUDE,DATE,reportType,HourlySkyConditions,HourlyVisibility,HourlyPresentWeatherType,HourlyDryBulbTemperatureF,HourlyDryBulbTemperatureC,HourlyWetBulbTemperatureF,HourlyWetBulbTemperatureC,HourlyDewPointTemperatureF,HourlyDewPointTemperatureC,HourlyRelativeHumidity,HourlyWindSpeed,HourlyWindDirection,HourlyWindGustSpeed,HourlyStationPressure,HourlyPressureTendency,HourlyPressureChange,HourlySeaLevelPressure,HourlyPrecipitation,HourlyAltimeterSetting,DailyMaximumDryBulbTemperature,DailyMinimumDryBulbTemperature,DailyAverageDryBulbTemperature,DailyDepartureFromNormalAverageTemperature,DailyAverageRelativeHumidity,DailyAverageDewPointTemperature,DailyAverageWetBulbTemperature,DailyHeatingDegreeDays,DailyCoolingDegreeDays,DailySunrise,DailySunset,DailyPrecipitation,DailySnowfall,DailySnowDepth,DailyAverageStationPressure,DailyAverageSeaLevelPressure,DailyAverageWindSpeed,DailyPeakWindSpeed,PeakWindDirection,DailySustainedWindSpeed,DailySustainedWindDirection
WBAN:94846,201.8,41.995,-87.9336,2014-03-04 21:51:00,FM-15,BKN:07 39 OVC:08 100,10.0,,23.0,-5.0,20.0,-6.9,10.0,-12.2,57.0,6.0,40,,29.5,,,30.25,,30.22,,,,,,,,,,1221,2346,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-04 22:51:00,FM-15,OVC:08 39,10.0,,23.0,-5.0,20.0,-6.8,11.0,-11.7,60.0,7.0,40,,29.5,,,30.25,,30.22,,,,,,,,,,1221,2346,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-04 23:51:00,FM-15,BKN:07 37 OVC:08 50,10.0,,23.0,-5.0,20.0,-6.8,11.0,-11.7,60.0,10.0,50,,29.5,1.0,-0.02,30.25,,30.22,27.0,12.0,20.0,-13.9,,,,45.0,0.0,1221,2346,,,5.0,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-05 00:51:00,FM-15,OVC:08 39,10.0,,23.0,-5.0,20.0,-6.8,11.0,-11.7,60.0,10.0,50,,29.51,,,30.26,,30.23,,,,,,,,,,1221,2346,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-05 01:51:00,FM-15,FEW:02 25 BKN:07 41 OVC:08 49,9.0,-SN:03 |SN:71 |,21.0,-6.1,19.0,-7.4,13.0,-10.6,71.0,11.0,30,,29.54,,,30.29,T,30.26,,,,,,,,,,1221,2346,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-05 02:51:00,FM-15,SCT:04 20 OVC:08 50,4.0,-SN:03 |SN:71 |,19.0,-7.2,17.0,-8.2,13.0,-10.6,77.0,13.0,40,,29.55,3.0,-0.05,30.31,0.02,30.27,,,,,,,,,,1221,2346,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-05 03:51:00,FM-15,OVC:08 32,3.0,-SN:03 |SN:71 |,19.0,-7.2,17.0,-8.2,13.0,-10.6,77.0,13.0,30,,29.56,,,30.32,0.01,30.28,,,,,,,,,,1221,2346,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-05 04:51:00,FM-15,OVC:08 25,2.5,-SN:03 |SN:71 |,19.0,-7.2,17.0,-8.2,13.0,-10.6,77.0,10.0,30,,29.57,,,30.32,0.03,30.29,,,,,,,,,,1221,2346,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-05 05:51:00,FM-15,OVC:08 19,1.5,-SN:03 |SN:71 |,19.0,-7.2,17.0,-8.2,13.0,-10.6,77.0,8.0,40,,29.6,3.0,-0.04,30.35,0.01,30.32,,,,,,,,,,1221,2346,0.07,,5.0,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-05 06:51:00,FM-15,OVC:08 21,1.0,-SN:03 |SN:71 |,19.0,-7.2,17.0,-8.2,13.0,-10.6,77.0,13.0,40,,29.62,,,30.38,0.04,30.34,,,,,,,,,,1221,2346,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-05 07:51:00,FM-15,VV:09 17,0.75,-SN:03 |SN:71 |,20.0,-6.7,18.0,-7.8,13.0,-10.6,74.0,11.0,40,,29.64,,,30.4,0.01,30.37,,,,,,,,,,1221,2346,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-05 08:51:00,FM-15,FEW:02 13 BKN:07 24 OVC:08 34,2.0,-SN:03 |SN:71 |,21.0,-6.1,19.0,-7.3,14.0,-10.0,74.0,18.0,50,,29.64,1.0,-0.05,30.4,0.02,30.37,,,,,,,,,,1221,2346,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-05 09:51:00,FM-15,FEW:02 12 BKN:07 17 OVC:08 33,2.5,-SN:03 |SN:71 |,21.0,-6.1,19.0,-7.3,14.0,-10.0,74.0,17.0,50,,29.65,,,30.42,0.01,30.38,,,,,,,,,,1221,2346,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-05 10:51:00,FM-15,BKN:07 15 OVC:08 20,3.0,-SN:03 |SN:71 |,21.0,-6.1,19.0,-7.4,13.0,-10.6,71.0,15.0,60,,29.66,,,30.43,T,30.39,,,,,,,,,,1221,2346,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-05 11:51:00,FM-15,SCT:04 19 OVC:08 24,3.0,-SN:03 |SN:71 |,23.0,-5.0,20.0,-6.6,13.0,-10.6,65.0,15.0,60,,29.66,0.0,-0.02,30.42,T,30.39,,,,,,,,,,1221,2346,,,6.0,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-05 12:51:00,FM-15,OVC:08 22,10.0,-SN:03 |SN:71 |,22.0,-5.6,19.0,-7.2,11.0,-11.7,63.0,11.0,60,,29.66,,,30.42,T,30.39,,,,,,,,,,1221,2346,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-05 13:51:00,FM-15,BKN:07 24 BKN:07 70 OVC:08 200,10.0,,23.0,-5.0,20.0,-6.8,11.0,-11.7,60.0,13.0,40,,29.66,,,30.42,T,30.39,,,,,,,,,,1221,2346,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-05 14:51:00,FM-15,BKN:07 26 OVC:08 100,9.0,,23.0,-5.0,20.0,-6.7,12.0,-11.1,63.0,14.0,40,,29.66,3.0,0.0,30.43,,30.39,,,,,,,,,,1221,2346,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-05 15:51:00,FM-15,BKN:07 23 OVC:08 100,10.0,,22.0,-5.6,19.0,-7.2,11.0,-11.7,63.0,15.0,40,,29.66,,,30.43,,30.39,,,,,,,,,,1221,2346,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-05 16:51:00,FM-15,SCT:04 22 BKN:07 100 BKN:07 250,10.0,,21.0,-6.1,18.0,-7.6,11.0,-11.7,65.0,13.0,30,,29.67,,,30.43,,30.4,,,,,,,,,,1221,2346,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-05 17:51:00,FM-15,FEW:02 24 SCT:04 130 OVC:08 250,10.0,,20.0,-6.7,17.0,-8.2,10.0,-12.2,65.0,13.0,30,,29.68,3.0,-0.01,30.44,,30.41,,,,,,,,,,1221,2346,,,6.0,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-05 18:51:00,FM-15,SCT:04 150 BKN:07 250,10.0,,20.0,-6.7,17.0,-8.2,10.0,-12.2,65.0,8.0,30,,29.68,,,30.45,,30.41,,,,,,,,,,1219,2348,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-05 19:51:00,FM-15,BKN:07 150 OVC:08 250,10.0,,20.0,-6.7,17.0,-8.2,10.0,-12.2,65.0,8.0,30,,29.67,,,30.44,,30.4,,,,,,,,,,1219,2348,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-05 20:51:00,FM-15,SCT:04 33 BKN:07 150 OVC:08 250,10.0,,19.0,-7.2,17.0,-8.5,11.0,-11.7,71.0,6.0,20,,29.69,3.0,-0.01,30.45,,30.42,,,,,,,,,,1219,2348,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-05 21:51:00,FM-15,FEW:02 33 SCT:04 150 OVC:08 250,10.0,,22.0,-5.6,19.0,-7.1,12.0,-11.1,66.0,10.0,90,,29.68,,,30.45,,30.41,,,,,,,,,,1219,2348,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-05 22:51:00,FM-15,BKN:07 170 OVC:08 250,10.0,,21.0,-6.1,18.0,-7.7,10.0,-12.2,62.0,10.0,90,,29.67,,,30.44,,30.4,,,,,,,,,,1219,2348,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-05 23:51:00,FM-15,FEW:02 29 BKN:07 150 OVC:08 250,10.0,,20.0,-6.7,17.0,-8.2,10.0,-12.2,65.0,13.0,90,,29.66,8.0,0.02,30.43,,30.39,23.0,19.0,21.0,-13.3,,,,44.0,0.0,1219,2348,,,6.0,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-06 00:51:00,FM-15,FEW:02 90 SCT:04 170 OVC:08 250,10.0,,19.0,-7.2,16.0,-8.7,9.0,-12.8,65.0,10.0,100,,29.67,,,30.44,,30.4,,,,,,,,,,1219,2348,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-06 01:51:00,FM-15,SCT:04 170 OVC:08 250,10.0,,20.0,-6.7,17.0,-8.3,8.0,-13.3,60.0,10.0,90,,29.66,,,30.43,,30.39,,,,,,,,,,1219,2348,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-06 02:51:00,FM-15,OVC:08 250,10.0,,19.0,-7.2,16.0,-8.8,8.0,-13.3,62.0,8.0,80,,29.66,8.0,0.01,30.42,,30.39,,,,,,,,,,1219,2348,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-06 03:51:00,FM-15,BKN:07 250,10.0,,18.0,-7.8,15.0,-9.2,8.0,-13.3,65.0,8.0,90,,29.64,,,30.4,,30.37,,,,,,,,,,1219,2348,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-06 04:51:00,FM-15,SCT:04 250,10.0,,18.0,-7.8,15.0,-9.3,7.0,-13.9,62.0,8.0,80,,29.64,,,30.4,,30.37,,,,,,,,,,1219,2348,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-06 05:51:00,FM-15,FEW:02 250,10.0,,17.0,-8.3,15.0,-9.7,7.0,-13.9,64.0,9.0,80,,29.62,6.0,0.04,30.39,,30.35,,,,,,,,,,1219,2348,0.08,,6.0,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-06 06:51:00,FM-15,FEW:02 250,10.0,,17.0,-8.3,15.0,-9.7,7.0,-13.9,64.0,8.0,70,,29.62,,,30.39,,30.35,,,,,,,,,,1219,2348,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-06 07:51:00,FM-15,CLR:00,10.0,,18.0,-7.8,15.0,-9.3,7.0,-13.9,62.0,8.0,80,,29.62,,,30.38,,30.34,,,,,,,,,,1219,2348,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-06 08:51:00,FM-15,CLR:00,10.0,,19.0,-7.2,16.0,-8.8,8.0,-13.3,62.0,9.0,110,,29.6,8.0,0.03,30.36,,30.32,,,,,,,,,,1219,2348,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-06 09:51:00,FM-15,FEW:02 250,10.0,,21.0,-6.1,18.0,-7.9,8.0,-13.3,57.0,6.0,140,,29.57,,,30.34,,30.3,,,,,,,,,,1219,2348,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-06 10:51:00,FM-15,FEW:02 250,10.0,,23.0,-5.0,19.0,-7.0,9.0,-12.8,55.0,3.0,160,,29.57,,,30.34,,30.3,,,,,,,,,,1219,2348,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-06 11:51:00,FM-15,FEW:02 250,10.0,,26.0,-3.3,22.0,-5.5,11.0,-11.7,53.0,3.0,130,,29.55,8.0,0.05,30.3,,30.27,,,,,,,,,,1219,2348,,,5.0,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-06 12:51:00,FM-15,FEW:02 250,10.0,,31.0,-0.6,26.0,-3.2,12.0,-11.1,45.0,0.0,0,,29.52,,,30.27,,30.24,,,,,,,,,,1219,2348,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-06 13:51:00,FM-15,SCT:04 250,10.0,,31.0,-0.6,26.0,-3.2,12.0,-11.1,45.0,0.0,0,,29.48,,,30.23,,30.2,,,,,,,,,,1219,2348,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-06 14:51:00,FM-15,SCT:04 210 BKN:07 250,10.0,,32.0,0.0,27.0,-2.6,15.0,-9.4,50.0,6.0,140,,29.46,6.0,0.09,30.21,,30.18,,,,,,,,,,1219,2348,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-06 15:51:00,FM-15,SCT:04 180 BKN:07 250,10.0,,30.0,-1.1,26.0,-3.5,15.0,-9.4,54.0,9.0,100,,29.44,,,30.19,,30.16,,,,,,,,,,1219,2348,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-06 16:51:00,FM-15,FEW:02 180 SCT:04 250,10.0,,30.0,-1.1,26.0,-3.5,15.0,-9.4,54.0,7.0,VRB,,29.42,,,30.17,,30.14,,,,,,,,,,1219,2348,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-06 17:51:00,FM-15,FEW:02 170 SCT:04 250,10.0,,29.0,-1.7,25.0,-3.9,15.0,-9.4,56.0,6.0,80,,29.42,6.0,0.04,30.17,,30.14,,,,,,,,,,1219,2348,,,5.0,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-06 18:51:00,FM-15,FEW:02 250,10.0,,27.0,-2.8,23.0,-4.9,14.0,-10.0,58.0,6.0,60,,29.41,,,30.16,,30.13,,,,,,,,,,1218,2349,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-06 19:51:00,FM-15,CLR:00,10.0,,25.0,-3.9,22.0,-5.8,13.0,-10.6,60.0,7.0,130,,29.4,,,30.16,,30.12,,,,,,,,,,1218,2349,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-06 20:51:00,FM-15,FEW:02 250,10.0,,21.0,-6.1,18.0,-7.6,11.0,-11.7,65.0,8.0,150,,29.39,6.0,0.02,30.15,,30.11,,,,,,,,,,1218,2349,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-06 21:51:00,FM-15,CLR:00,10.0,,20.0,-6.7,18.0,-7.9,12.0,-11.1,71.0,7.0,160,,29.38,,,30.14,,30.1,,,,,,,,,,1218,2349,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-06 22:51:00,FM-15,CLR:00,8.0,,20.0,-6.7,18.0,-7.9,12.0,-11.1,71.0,6.0,180,,29.37,,,30.12,,30.09,,,,,,,,,,1218,2349,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-06 23:51:00,FM-15,CLR:00,10.0,,22.0,-5.6,19.0,-7.1,12.0,-11.1,66.0,6.0,190,,29.35,8.0,0.05,30.1,,30.07,33.0,16.0,24.0,-10.7,,,,41.0,0.0,1218,2349,,,5.0,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-07 00:51:00,FM-15,CLR:00,10.0,,17.0,-8.3,15.0,-9.5,9.0,-12.8,70.0,8.0,180,,29.33,,,30.08,,30.05,,,,,,,,,,1218,2349,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-07 01:51:00,FM-15,CLR:00,10.0,,19.0,-7.2,17.0,-8.5,11.0,-11.7,71.0,5.0,180,,29.31,,,30.06,,30.03,,,,,,,,,,1218,2349,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-07 02:51:00,FM-15,CLR:00,9.0,,18.0,-7.8,16.0,-9.0,10.0,-12.2,71.0,5.0,200,,29.3,6.0,0.05,30.04,,30.02,,,,,,,,,,1218,2349,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-07 03:51:00,FM-15,CLR:00,7.0,,18.0,-7.8,16.0,-8.8,12.0,-11.1,77.0,5.0,190,,29.28,,,30.02,,30.0,,,,,,,,,,1218,2349,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-07 04:51:00,FM-15,CLR:00,7.0,,17.0,-8.3,15.0,-9.3,11.0,-11.7,77.0,5.0,180,,29.27,,,30.02,,29.99,,,,,,,,,,1218,2349,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-07 05:51:00,FM-15,FEW:02 250,6.0,HZ:7 |FU:05 |HZ:05,17.0,-8.3,15.0,-9.3,11.0,-11.7,77.0,0.0,0,,29.26,6.0,0.04,30.01,,29.98,,,,,,,,,,1218,2349,,,5.0,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-07 06:51:00,FM-15,FEW:02 250,5.0,HZ:7 ||HZ:05,18.0,-8.0,16.0,-8.8,12.0,-11.0,79.0,7.0,210,,29.27,,,,,29.99,,,,,,,,,,1218,2349,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-07 07:51:00,FM-15,BKN:07 250,5.0,HZ:7 |FU:05 |HZ:05,21.0,-6.1,19.0,-7.2,15.0,-9.4,78.0,3.0,180,,29.26,,,30.01,,29.98,,,,,,,,,,1218,2349,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-07 08:51:00,FM-15,BKN:07 250,6.0,HZ:7 |FU:05 |HZ:05,31.0,-0.6,27.0,-2.6,20.0,-6.7,64.0,9.0,200,,29.24,,,29.99,,29.96,,,,,,,,,,1218,2349,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-07 09:51:00,FM-15,BKN:07 250,9.0,,36.0,2.2,31.0,-0.5,21.0,-6.1,55.0,11.0,210,,29.23,,,29.97,,29.95,,,,,,,,,,1218,2349,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-07 10:51:00,FM-15,BKN:07 250,10.0,,41.0,5.0,35.0,1.6,20.0,-6.7,43.0,9.0,220,,29.23,,,29.98,,29.95,,,,,,,,,,1218,2349,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-07 11:51:00,FM-15,BKN:07 250,10.0,,43.0,6.1,37.0,2.6,21.0,-6.1,42.0,14.0,200,,29.2,8.0,0.04,29.94,,29.92,,,,,,,,,,1218,2349,,,4.0,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-07 12:51:00,FM-15,FEW:02 180 BKN:07 250,10.0,,45.0,7.2,38.0,3.5,20.0,-6.7,37.0,16.0,210,,29.17,,,29.91,,29.89,,,,,,,,,,1218,2349,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-07 13:51:00,FM-15,BKN:07 150 BKN:07 250,10.0,,45.0,7.2,38.0,3.6,23.0,-5.0,42.0,13.0,200,,29.15,,,29.89,,29.87,,,,,,,,,,1218,2349,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-07 14:51:00,FM-15,FEW:02 130 SCT:04 190 BKN:07 250,10.0,,46.0,7.8,39.0,4.0,23.0,-5.0,40.0,15.0,220,,29.13,6.0,0.07,29.87,,29.85,,,,,,,,,,1218,2349,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-07 15:51:00,FM-15,SCT:04 120 BKN:07 200 OVC:08 250,10.0,,47.0,8.3,40.0,4.5,24.0,-4.4,41.0,9.0,220,,29.13,,,29.87,,29.85,,,,,,,,,,1218,2349,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-07 16:51:00,FM-15,SCT:04 150 OVC:08 250,10.0,,44.0,6.7,38.0,3.4,27.0,-2.8,51.0,8.0,230,,29.14,,,29.89,,29.86,,,,,,,,,,1218,2349,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-07 17:51:00,FM-15,FEW:02 150 SCT:04 190 BKN:07 250,10.0,,43.0,6.1,38.0,3.2,29.0,-1.7,58.0,10.0,220,,29.15,3.0,-0.02,29.89,,29.87,,,,,,,,,,1218,2349,,,3.0,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-07 18:51:00,FM-15,BKN:07 130 BKN:07 250,10.0,,41.0,5.0,37.0,2.5,30.0,-1.1,65.0,3.0,260,,29.18,,,29.92,,29.9,,,,,,,,,,1216,2350,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-07 19:51:00,FM-15,FEW:02 75 BKN:07 100 OVC:08 120,8.0,,40.0,4.4,36.0,2.2,30.0,-1.1,68.0,6.0,300,,29.2,,,29.94,,29.92,,,,,,,,,,1216,2350,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-07 20:51:00,FM-15,OVC:08 40,8.0,,40.0,4.4,36.0,2.0,29.0,-1.7,65.0,6.0,310,,29.22,1.0,-0.06,29.96,,29.94,,,,,,,,,,1216,2350,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-07 21:51:00,FM-15,OVC:08 33,8.0,,39.0,3.9,35.0,1.7,29.0,-1.7,67.0,9.0,340,,29.22,,,29.95,,29.94,,,,,,,,,,1216,2350,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-07 22:51:00,FM-15,BKN:07 35 OVC:08 110,7.0,,39.0,3.9,35.0,1.7,29.0,-1.7,67.0,8.0,330,,29.23,,,29.96,,29.95,,,,,,,,,,1216,2350,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-07 23:51:00,FM-15,FEW:02 70 BKN:07 140 OVC:08 250,5.0,HZ:7 |FU:05 |HZ:05,38.0,3.3,34.0,1.3,29.0,-1.7,70.0,8.0,360,,29.22,0.0,-0.01,29.96,,29.94,47.0,13.0,30.0,-5.1,,,,35.0,0.0,1216,2350,,,2.0,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-08 00:51:00,FM-15,BKN:07 13 OVC:08 49,6.0,HZ:7 |FU:05 |HZ:05,34.0,1.1,31.0,-0.6,26.0,-3.3,73.0,14.0,20,24.0,29.27,,,30,,29.99,,,,,,,,,,1216,2350,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-08 01:51:00,FM-15,OVC:08 27,8.0,,33.0,0.6,30.0,-1.1,25.0,-3.9,72.0,15.0,40,22.0,29.28,,,30.02,,30.0,,,,,,,,,,1216,2350,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-08 02:51:00,FM-15,BKN:07 17 OVC:08 27,8.0,,33.0,0.6,30.0,-1.1,25.0,-3.9,72.0,14.0,30,,29.3,2.0,-0.01,30.04,,30.02,,,,,,,,,,1216,2350,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-08 03:51:00,FM-15,BKN:07 16 OVC:08 27,7.0,,32.0,0.0,29.0,-1.7,24.0,-4.4,73.0,15.0,30,,29.31,,,30.05,,30.03,,,,,,,,,,1216,2350,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-08 04:51:00,FM-15,OVC:08 12,8.0,,32.0,0.0,29.0,-1.7,24.0,-4.4,73.0,20.0,30,24.0,29.34,,,30.08,T,30.06,,,,,,,,,,1216,2350,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-08 05:51:00,FM-15,OVC:08 16,5.0,-SN:03 |SN:71 |,30.0,-1.1,27.0,-2.5,23.0,-5.0,75.0,15.0,30,24.0,29.36,3.0,-0.06,30.1,0.01s,30.08,,,,,,,,,,1216,2350,0.01,,2.0,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-08 06:51:00,FM-15,BKN:07 15 OVC:08 23,8.0,,30.0,-1.1,27.0,-2.7,22.0,-5.6,72.0,16.0,30,28.0,29.39,,,30.13,T,30.11,,,,,,,,,,1216,2350,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-08 07:51:00,FM-15,OVC:08 15,2.0,-SN:03 |SN:71 |,29.0,-1.7,26.0,-3.2,21.0,-6.1,72.0,21.0,20,,29.41,,,30.16,0.01,30.13,,,,,,,,,,1216,2350,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-08 08:51:00,FM-15,OVC:08 15,10.0,,28.0,-2.2,25.0,-3.8,20.0,-6.7,72.0,20.0,30,26.0,29.43,1.0,-0.06,30.17,T,30.15,,,,,,,,,,1216,2350,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-08 09:51:00,FM-15,OVC:08 15,10.0,,28.0,-2.2,25.0,-3.8,20.0,-6.7,72.0,14.0,30,24.0,29.45,,,30.19,,30.17,,,,,,,,,,1216,2350,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-08 10:51:00,FM-15,OVC:08 15,10.0,,28.0,-2.2,25.0,-3.9,19.0,-7.2,69.0,17.0,20,,29.46,,,30.2,,30.18,,,,,,,,,,1216,2350,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-08 11:51:00,FM-15,OVC:08 17,10.0,,28.0,-2.2,25.0,-3.9,19.0,-7.2,69.0,15.0,30,,29.46,1.0,-0.04,30.21,,30.18,,,,,,,,,,1216,2350,,,2.0,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-08 12:51:00,FM-15,OVC:08 17,10.0,,28.0,-2.2,25.0,-3.9,19.0,-7.2,69.0,15.0,40,,29.46,,,30.21,,30.18,,,,,,,,,,1216,2350,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-08 13:51:00,FM-15,OVC:08 21,10.0,,29.0,-1.7,25.0,-3.6,18.0,-7.8,63.0,9.0,50,,29.46,,,30.21,,30.18,,,,,,,,,,1216,2350,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-08 14:51:00,FM-15,SCT:04 18 BKN:07 27,10.0,,28.0,-2.2,25.0,-4.0,18.0,-7.8,66.0,8.0,40,,29.46,8.0,0.0,30.21,,30.18,,,,,,,,,,1216,2350,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-08 15:51:00,FM-15,FEW:02 18 BKN:07 30,10.0,,28.0,-2.2,25.0,-4.0,18.0,-7.8,66.0,9.0,50,,29.47,,,30.21,,30.19,,,,,,,,,,1216,2350,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-08 16:51:00,FM-15,FEW:02 32 SCT:04 250,10.0,,28.0,-2.2,25.0,-4.1,17.0,-8.3,63.0,7.0,60,,29.46,,,30.21,,30.18,,,,,,,,,,1216,2350,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-08 17:51:00,FM-15,SCT:04 31,10.0,,26.0,-3.3,23.0,-5.1,16.0,-8.9,66.0,5.0,60,,29.48,3.0,-0.02,30.23,,30.2,,,,,,,,,,1216,2350,,,2.0,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-08 18:51:00,FM-15,BKN:07 28,10.0,,26.0,-3.3,23.0,-5.1,16.0,-8.9,66.0,3.0,50,,29.51,,,30.25,,30.23,,,,,,,,,,1214,2351,,,,,,,,,,
